Team Name,Year,Week,Year-Week,Duration,Total Distance(m),Total Player Load,Acc 2m/s2 Total Effort,Acc 3m/s2 Total Effort,Dec 2m/s2 Total Effort,Dec 3m/s2 Total Effort,High Intensity Distance(m),Sprint Distance(m),Maximum Velocity(m/s),IMA COD(left),IMA COD(right),Load Per Minute,Distance Per Minute,Acc-Dec-COD Per Minute,Date,Season
Team3,2021,35,2021-W35,70.51515151515152,5742.8393939393945,615.2424242424242,16.939393939393938,1.5454545454545454,10.424242424242424,2.1515151515151514,250.48181818181817,11.833333333333334,7.056397306397306,32.09090909090909,35.39393939393939,8.72,81.44,1.35,2021-08-30,2021/22
Team3,2021,36,2021-W36,65.56521739130434,4268.421739130435,497.30434782608694,11.869565217391305,1.391304347826087,8.26086956521739,2.260869565217391,124.1391304347826,16.63478260869565,7.027777777777778,30.608695652173914,35.82608695652174,7.58,65.1,1.32,2021-09-06,2021/22
Team3,2021,37,2021-W37,69.0,4630.878571428571,498.1642857142857,12.642857142857142,1.1428571428571428,8.571428571428571,2.5714285714285716,66.86428571428571,7.235714285714286,6.797619047619047,26.0,28.214285714285715,7.22,67.11,1.09,2021-09-13,2021/22
Team3,2021,38,2021-W38,,,,,,,,,,,,,,,,2021-09-20,2021/22
Team3,2021,39,2021-W39,,,,,,,,,,,,,,,,2021-09-27,2021/22
Team3,2021,40,2021-W40,,,,,,,,,,,,,,,,2021-10-04,2021/22
Team3,2021,41,2021-W41,,,,,,,,,,,,,,,,2021-10-11,2021/22
Team3,2021,42,2021-W42,,,,,,,,,,,,,,,,2021-10-18,2021/22
Team3,2021,43,2021-W43,,,,,,,,,,,,,,,,2021-10-25,2021/22
Team3,2021,44,2021-W44,,,,,,,,,,,,,,,,2021-11-01,2021/22
Team3,2021,45,2021-W45,,,,,,,,,,,,,,,,2021-11-08,2021/22
Team3,2021,46,2021-W46,,,,,,,,,,,,,,,,2021-11-15,2021/22
Team3,2021,47,2021-W47,30.0,2180.1,235.6,0.0,0.0,0.0,0.0,0.0,0.0,4.388888888888889,3.0,3.0,7.85,72.67,0.2,2021-11-22,2021/22
Team3,2021,48,2021-W48,37.5,3057.475,322.6,12.5,0.75,8.75,2.25,80.3,0.0,7.083333333333333,2.5,5.0,8.6,81.53,0.77,2021-11-29,2021/22
Team3,2021,49,2021-W49,47.5,3977.675,377.5,7.0,1.0,5.0,2.25,97.65,0.775,7.180555555555555,4.5,4.0,7.95,83.74,0.43,2021-12-06,2021/22
Team3,2021,50,2021-W50,64.0,4939.3,462.5,13.0,0.0,8.5,4.5,124.4,0.0,7.125,14.0,12.5,7.23,77.18,0.75,2021-12-13,2021/22
Team3,2021,51,2021-W51,,,,,,,,,,,,,,,,2021-12-20,2021/22
Team3,2021,52,2021-W52,,,,,,,,,,,,,,,,2021-12-27,2021/22
Team3,2022,1,2022-W01,,,,,,,,,,,,,,,,2022-01-03,2021/22
Team3,2022,2,2022-W02,27.0,2401.2,270.9,0.0,0.0,0.0,0.0,0.0,0.0,3.222222222222222,0.0,1.0,10.03,88.93,0.04,2022-01-10,2021/22
Team3,2022,3,2022-W03,57.6,5233.8,514.96,11.0,2.2,7.4,3.0,178.16,19.1,7.061111111111112,14.2,13.2,8.94,90.86,0.8,2022-01-17,2021/22
Team3,2022,4,2022-W04,62.5,5572.700000000001,627.8,27.0,4.5,18.0,11.5,226.0,92.80000000000001,7.972222222222222,16.0,14.5,10.04,89.16,1.21,2022-01-24,2021/22
Team3,2022,5,2022-W05,61.0,4774.975,596.0,19.75,1.0,21.0,6.0,168.35000000000002,0.575,7.256944444444445,30.25,29.75,9.77,78.28,1.65,2022-01-31,2021/22
Team3,2022,6,2022-W06,53.214285714285715,4630.528571428572,514.5571428571428,11.571428571428571,1.4285714285714286,11.142857142857142,2.357142857142857,125.91428571428571,8.821428571428571,6.48015873015873,18.571428571428573,26.0,9.67,87.02,1.26,2022-02-07,2021/22
Team3,2022,7,2022-W07,61.53846153846154,5364.053846153846,579.9692307692308,15.0,0.8461538461538461,12.538461538461538,2.6923076923076925,160.72307692307692,1.5153846153846153,6.972222222222222,27.0,30.076923076923077,9.42,87.17,1.38,2022-02-14,2021/22
Team3,2022,8,2022-W08,58.0,4636.983333333334,554.5583333333333,23.416666666666668,4.25,17.833333333333332,5.0,248.09166666666667,19.125,7.06712962962963,19.833333333333332,22.666666666666668,9.56,79.95,1.44,2022-02-21,2021/22
Team3,2022,9,2022-W09,59.2,5234.12,528.14,11.3,1.5,12.9,3.5,155.44,13.09,6.975,20.9,25.9,8.92,88.41,1.2,2022-02-28,2021/22
Team3,2022,10,2022-W10,64.84615384615384,5333.461538461538,573.6076923076923,14.307692307692308,2.0,14.461538461538462,3.5384615384615383,186.86153846153846,20.338461538461537,7.083333333333333,26.53846153846154,33.23076923076923,8.85,82.25,1.37,2022-03-07,2021/22
Team3,2022,11,2022-W11,62.625,4940.55,588.7375,11.375,0.625,11.75,3.0,182.8125,30.6125,7.638888888888889,23.125,26.125,9.4,78.89,1.16,2022-03-14,2021/22
Team3,2022,12,2022-W12,65.66666666666667,4949.166666666667,573.9666666666667,16.5,1.1666666666666667,12.0,2.8333333333333335,259.3333333333333,45.800000000000004,8.00925925925926,22.666666666666668,29.0,8.74,75.37,1.22,2022-03-21,2021/22
Team3,2022,13,2022-W13,57.7,5006.65,539.78,11.7,1.7,14.4,3.3,135.89,4.45,6.758333333333333,15.8,19.4,9.35,86.77,1.06,2022-03-28,2021/22
Team3,2022,14,2022-W14,60.0,4829.714285714285,523.4142857142857,16.428571428571427,0.8571428571428571,14.857142857142858,3.4285714285714284,153.45714285714286,0.0,7.1309523809523805,20.714285714285715,27.571428571428573,8.72,80.5,1.33,2022-04-04,2021/22
Team3,2022,15,2022-W15,61.6,5103.030000000001,565.14,16.4,1.3,15.5,5.8,249.35,10.22,7.713888888888889,19.2,22.9,9.17,82.84,1.2,2022-04-11,2021/22
Team3,2022,16,2022-W16,60.333333333333336,4525.741666666667,511.06666666666666,16.916666666666668,2.3333333333333335,17.416666666666668,4.25,100.82499999999999,6.5,7.002314814814814,25.083333333333332,32.166666666666664,8.47,75.01,1.52,2022-04-18,2021/22
Team3,2022,17,2022-W17,68.83333333333333,5944.899999999999,624.1,22.833333333333332,2.1666666666666665,20.5,7.0,320.34999999999997,30.76666666666667,7.0555555555555545,25.166666666666668,30.333333333333332,9.07,86.37,1.44,2022-04-25,2021/22
Team3,2022,18,2022-W18,61.75,5500.258333333334,651.7083333333334,19.333333333333332,2.5,19.666666666666668,5.916666666666667,252.9,8.858333333333334,7.5532407407407405,33.833333333333336,36.833333333333336,10.55,89.07,1.78,2022-05-02,2021/22
Team3,2022,19,2022-W19,50.666666666666664,3866.8333333333335,508.8,16.0,4.666666666666667,10.666666666666666,3.0,94.96666666666665,7.2,6.592592592592593,49.666666666666664,72.0,10.04,76.32,2.93,2022-05-09,2021/22
Team3,2022,20,2022-W20,,,,,,,,,,,,,,,,2022-05-16,2021/22
Team3,2022,21,2022-W21,,,,,,,,,,,,,,,,2022-05-23,2021/22
Team3,2022,22,2022-W22,,,,,,,,,,,,,,,,2022-05-30,2021/22
Team3,2022,23,2022-W23,,,,,,,,,,,,,,,,2022-06-06,2021/22
Team3,2022,24,2022-W24,,,,,,,,,,,,,,,,2022-06-13,2021/22
Team3,2022,25,2022-W25,58.0,4245.0,533.5,4.0,0.0,0.0,0.0,117.9,0.0,6.777777777777777,15.0,25.0,9.2,73.19,0.76,2022-06-20,2021/22
Team3,2022,26,2022-W26,52.0,3893.5,453.29999999999995,14.5,0.0,12.0,1.0,92.75,21.35,7.111111111111112,19.5,31.0,8.72,74.88,1.48,2022-06-27,2021/22
Team3,2022,27,2022-W27,48.8,4942.780000000001,609.42,4.0,0.0,4.2,0.0,11.0,0.0,5.544444444444444,26.8,32.2,12.49,101.29,1.38,2022-07-04,2022/23
Team3,2022,28,2022-W28,75.88888888888889,5878.238888888889,673.6444444444445,19.77777777777778,2.611111111111111,16.166666666666668,3.3333333333333335,95.97222222222223,4.949999999999999,6.947530864197531,46.666666666666664,47.388888888888886,8.88,77.46,1.71,2022-07-11,2022/23
Team3,2022,29,2022-W29,60.75,4855.51875,533.2624999999999,14.9375,1.0,9.5,2.375,127.03125,6.74375,7.203125,22.625,32.875,8.78,79.93,1.32,2022-07-18,2022/23
Team3,2022,30,2022-W30,86.14285714285714,6907.200000000001,764.5190476190476,20.19047619047619,2.2857142857142856,18.19047619047619,5.809523809523809,237.47142857142856,14.557142857142857,7.34920634920635,37.76190476190476,41.857142857142854,8.88,80.18,1.37,2022-07-25,2022/23
Team3,2022,31,2022-W31,66.79310344827586,5042.7,592.3758620689656,12.517241379310345,1.206896551724138,9.89655172413793,3.4827586206896552,150.21034482758623,6.344827586206897,6.958812260536398,33.827586206896555,41.724137931034484,8.87,75.5,1.47,2022-08-01,2022/23
Team3,2022,32,2022-W32,70.85714285714286,4630.164285714286,544.3357142857143,14.428571428571429,2.0,9.571428571428571,2.7142857142857144,152.95000000000002,4.678571428571429,7.154761904761905,39.357142857142854,45.285714285714285,7.68,65.35,1.53,2022-08-08,2022/23
Team3,2022,33,2022-W33,62.76470588235294,5840.7235294117645,658.8882352941176,16.88235294117647,2.1176470588235294,14.352941176470589,3.588235294117647,302.3058823529412,23.611764705882354,7.700980392156862,25.941176470588236,32.8235294117647,10.5,93.06,1.43,2022-08-15,2022/23
Team3,2022,34,2022-W34,70.21739130434783,4877.621739130435,567.5826086956522,21.391304347826086,4.260869565217392,14.782608695652174,5.739130434782608,209.70434782608694,7.634782608695652,7.585748792270532,33.52173913043478,36.78260869565217,8.08,69.46,1.52,2022-08-22,2022/23
Team3,2022,35,2022-W35,64.7,4137.17,512.62,18.3,2.3,11.3,1.7,93.34,3.79,6.897222222222223,43.8,47.6,7.92,63.94,1.87,2022-08-29,2022/23
Team3,2022,36,2022-W36,,,,,,,,,,,,,,,,2022-09-05,2022/23
Team3,2022,37,2022-W37,,,,,,,,,,,,,,,,2022-09-12,2022/23
Team3,2022,38,2022-W38,66.0,4114.8,448.8,8.0,0.0,12.0,0.0,78.8,0.0,7.666666666666667,14.0,18.0,6.8,62.35,0.79,2022-09-19,2022/23
Team3,2022,39,2022-W39,,,,,,,,,,,,,,,,2022-09-26,2022/23
Team3,2022,40,2022-W40,46.833333333333336,3433.4666666666667,413.6333333333334,12.5,2.8333333333333335,11.166666666666666,3.5,177.98333333333335,32.38333333333333,6.8240740740740735,13.333333333333334,15.833333333333334,8.83,73.31,1.13,2022-10-03,2022/23
Team3,2022,41,2022-W41,46.4,3539.31,427.55,14.7,1.3,7.3,1.5,172.76,11.059999999999999,7.116666666666667,19.3,17.4,9.21,76.28,1.27,2022-10-10,2022/23
Team3,2022,42,2022-W42,52.0,4203.077777777778,488.5222222222222,17.0,1.7777777777777777,11.222222222222221,2.3333333333333335,196.2888888888889,12.988888888888889,7.098765432098765,24.444444444444443,30.555555555555557,9.39,80.83,1.6,2022-10-17,2022/23
Team3,2022,43,2022-W43,,,,,,,,,,,,,,,,2022-10-24,2022/23
Team3,2022,44,2022-W44,45.0,2968.7,431.0,9.5,0.0,6.5,0.5,119.05,0.0,7.486111111111111,17.5,29.5,9.58,65.97,1.4,2022-10-31,2022/23
Team3,2022,45,2022-W45,,,,,,,,,,,,,,,,2022-11-07,2022/23
Team3,2022,46,2022-W46,,,,,,,,,,,,,,,,2022-11-14,2022/23
Team3,2022,47,2022-W47,,,,,,,,,,,,,,,,2022-11-21,2022/23
Team3,2022,48,2022-W48,,,,,,,,,,,,,,,,2022-11-28,2022/23
Team3,2022,49,2022-W49,33.666666666666664,3387.4666666666667,340.3,0.0,0.0,0.0,0.0,0.0,0.0,4.638888888888889,0.6666666666666666,0.0,10.11,100.62,0.02,2022-12-05,2022/23
Team3,2022,50,2022-W50,53.0,4087.5,474.35,4.0,0.0,4.0,0.0,213.95,0.0,6.319444444444445,2.0,2.5,8.95,77.12,0.24,2022-12-12,2022/23
Team3,2022,51,2022-W51,30.333333333333332,2426.0333333333333,380.93333333333334,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,4.7592592592592595,5.0,4.0,12.56,79.98,0.3,2022-12-19,2022/23
Team3,2022,52,2022-W52,43.0,3582.975,529.425,11.75,2.0,9.25,4.5,114.35,0.2,6.326388888888889,238.0,211.5,12.31,83.32,10.94,2022-12-26,2022/23
Team3,2023,1,2023-W01,65.5,3788.4500000000003,376.45,9.0,1.5,5.0,1.5,0.0,0.0,4.430555555555555,35.5,33.5,5.75,57.84,1.27,2023-01-02,2022/23
Team3,2023,2,2023-W02,37.0,3025.75,400.9,2.5,0.0,1.0,0.0,0.0,0.0,5.597222222222221,8.0,9.5,10.84,81.78,0.57,2023-01-09,2022/23
Team3,2023,3,2023-W03,44.125,2926.675,359.0125,7.875,0.625,8.375,1.25,26.525,1.5125,5.940972222222221,22.125,24.125,8.14,66.33,1.42,2023-01-16,2022/23
Team3,2023,4,2023-W04,41.666666666666664,3417.2999999999997,411.56666666666666,1.0,0.0,2.3333333333333335,0.0,0.0,0.0,5.5740740740740735,13.333333333333334,8.333333333333334,9.88,82.02,0.6,2023-01-23,2022/23
Team3,2023,5,2023-W05,43.666666666666664,3358.2999999999997,390.40000000000003,13.333333333333334,1.0,12.0,4.0,86.93333333333334,20.033333333333335,6.564814814814816,32.0,26.666666666666668,8.94,76.91,1.92,2023-01-30,2022/23
Team3,2023,6,2023-W06,96.66666666666667,4821.8,500.4333333333334,7.333333333333333,0.3333333333333333,3.6666666666666665,3.3333333333333335,37.4,20.333333333333332,6.583333333333333,55.333333333333336,47.333333333333336,5.18,49.88,1.18,2023-02-06,2022/23
Team3,2023,7,2023-W07,78.0,4696.8,472.1,8.0,0.0,14.0,5.0,0.0,0.0,5.388888888888888,28.0,25.0,6.05,60.22,0.96,2023-02-13,2022/23
Team3,2023,8,2023-W08,35.0,2653.8,308.5,6.0,0.0,5.0,4.0,188.3,111.4,7.861111111111111,21.0,24.0,8.81,75.82,1.6,2023-02-20,2022/23
Team3,2023,9,2023-W09,,,,,,,,,,,,,,,,2023-02-27,2022/23
Team3,2023,10,2023-W10,77.0,4800.4,504.7,8.0,0.0,7.0,4.0,113.2,37.8,7.444444444444445,41.0,39.0,6.55,62.34,1.23,2023-03-06,2022/23
Team3,2023,11,2023-W11,50.0,3347.0,382.6,0.5,0.0,0.5,0.0,0.0,0.0,3.5555555555555554,22.0,12.5,7.65,66.94,0.71,2023-03-13,2022/23
Team3,2023,12,2023-W12,88.0,5693.08,593.9799999999999,6.8,0.8,4.6,2.0,18.44,2.38,6.361111111111111,58.4,57.0,6.75,64.69,1.44,2023-03-20,2022/23
Team3,2023,13,2023-W13,88.25,4947.15,498.375,10.25,1.0,7.25,2.5,162.8,59.525,6.847222222222222,41.0,38.5,5.65,56.06,1.1,2023-03-27,2022/23
Team3,2023,14,2023-W14,50.0,3415.525,447.85,16.75,1.75,13.5,4.0,137.675,23.65,7.270833333333333,25.5,31.0,8.96,68.31,1.74,2023-04-03,2022/23
Team3,2023,15,2023-W15,65.4,4467.8,552.62,8.8,2.8,7.8,3.2,142.4,35.64,6.661111111111111,28.6,31.2,8.45,68.31,1.17,2023-04-10,2022/23
Team3,2023,16,2023-W16,41.0,2276.3,264.6,9.0,0.0,6.0,0.0,0.0,0.0,4.805555555555555,20.0,15.0,6.45,55.52,1.22,2023-04-17,2022/23
Team3,2023,17,2023-W17,,,,,,,,,,,,,,,,2023-04-24,2022/23
Team3,2023,18,2023-W18,,,,,,,,,,,,,,,,2023-05-01,2022/23
Team3,2023,19,2023-W19,,,,,,,,,,,,,,,,2023-05-08,2022/23
Team3,2023,20,2023-W20,,,,,,,,,,,,,,,,2023-05-15,2022/23
Team3,2023,21,2023-W21,,,,,,,,,,,,,,,,2023-05-22,2022/23
Team3,2023,22,2023-W22,,,,,,,,,,,,,,,,2023-05-29,2022/23
Team3,2023,23,2023-W23,,,,,,,,,,,,,,,,2023-06-05,2022/23
Team3,2023,24,2023-W24,,,,,,,,,,,,,,,,2023-06-12,2022/23
Team3,2023,25,2023-W25,65.0,4736.5,524.95,13.25,1.5,5.75,1.0,254.675,0.0,7.048611111111111,22.0,30.0,8.08,72.87,1.09,2023-06-19,2022/23
Team3,2023,26,2023-W26,68.5,4733.450000000001,440.95,20.5,2.5,11.5,1.0,350.9,45.45,8.125,24.5,26.5,6.44,69.1,1.21,2023-06-26,2022/23
Team3,2023,52,2023-W52,,,,,,,,,,,,,,,,2023-12-25,
Team4,2021,26,2021-W26,,,,,,,,,,,,,,,,2021-06-28,
Team4,2021,27,2021-W27,59.2,5335.26,560.6,19.4,2.4,14.4,3.8,157.35999999999999,0.0,7.022222222222221,47.2,33.8,9.47,90.12,1.94,2021-07-05,2021/22
Team4,2021,28,2021-W28,75.0,6917.0,781.6,28.0,0.0,31.0,6.0,127.5,0.0,7.527777777777778,54.0,41.0,10.42,92.23,2.05,2021-07-12,2021/22
Team4,2021,29,2021-W29,,,,,,,,,,,,,,,,2021-07-19,2021/22
Team4,2021,30,2021-W30,,,,,,,,,,,,,,,,2021-07-26,2021/22
Team4,2021,31,2021-W31,,,,,,,,,,,,,,,,2021-08-02,2021/22
Team4,2021,32,2021-W32,,,,,,,,,,,,,,,,2021-08-09,2021/22
Team4,2021,33,2021-W33,,,,,,,,,,,,,,,,2021-08-16,2021/22
Team4,2021,34,2021-W34,,,,,,,,,,,,,,,,2021-08-23,2021/22
Team4,2021,35,2021-W35,,,,,,,,,,,,,,,,2021-08-30,2021/22
Team4,2021,36,2021-W36,,,,,,,,,,,,,,,,2021-09-06,2021/22
Team4,2021,37,2021-W37,,,,,,,,,,,,,,,,2021-09-13,2021/22
Team4,2021,38,2021-W38,,,,,,,,,,,,,,,,2021-09-20,2021/22
Team4,2021,39,2021-W39,,,,,,,,,,,,,,,,2021-09-27,2021/22
Team4,2021,40,2021-W40,,,,,,,,,,,,,,,,2021-10-04,2021/22
Team4,2021,41,2021-W41,,,,,,,,,,,,,,,,2021-10-11,2021/22
Team4,2021,42,2021-W42,,,,,,,,,,,,,,,,2021-10-18,2021/22
Team4,2021,43,2021-W43,,,,,,,,,,,,,,,,2021-10-25,2021/22
Team4,2021,44,2021-W44,,,,,,,,,,,,,,,,2021-11-01,2021/22
Team4,2021,45,2021-W45,,,,,,,,,,,,,,,,2021-11-08,2021/22
Team4,2021,46,2021-W46,,,,,,,,,,,,,,,,2021-11-15,2021/22
Team4,2021,47,2021-W47,,,,,,,,,,,,,,,,2021-11-22,2021/22
Team4,2021,48,2021-W48,,,,,,,,,,,,,,,,2021-11-29,2021/22
Team4,2021,49,2021-W49,,,,,,,,,,,,,,,,2021-12-06,2021/22
Team4,2021,50,2021-W50,,,,,,,,,,,,,,,,2021-12-13,2021/22
Team4,2021,51,2021-W51,,,,,,,,,,,,,,,,2021-12-20,2021/22
Team4,2021,52,2021-W52,,,,,,,,,,,,,,,,2021-12-27,2021/22
Team4,2022,1,2022-W01,,,,,,,,,,,,,,,,2022-01-03,2021/22
Team4,2022,2,2022-W02,,,,,,,,,,,,,,,,2022-01-10,2021/22
Team4,2022,3,2022-W03,,,,,,,,,,,,,,,,2022-01-17,2021/22
Team4,2022,4,2022-W04,,,,,,,,,,,,,,,,2022-01-24,2021/22
Team4,2022,5,2022-W05,,,,,,,,,,,,,,,,2022-01-31,2021/22
Team4,2022,6,2022-W06,,,,,,,,,,,,,,,,2022-02-07,2021/22
Team4,2022,7,2022-W07,,,,,,,,,,,,,,,,2022-02-14,2021/22
Team4,2022,8,2022-W08,,,,,,,,,,,,,,,,2022-02-21,2021/22
Team4,2022,9,2022-W09,,,,,,,,,,,,,,,,2022-02-28,2021/22
Team4,2022,10,2022-W10,,,,,,,,,,,,,,,,2022-03-07,2021/22
Team4,2022,11,2022-W11,,,,,,,,,,,,,,,,2022-03-14,2021/22
Team4,2022,12,2022-W12,,,,,,,,,,,,,,,,2022-03-21,2021/22
Team4,2022,13,2022-W13,,,,,,,,,,,,,,,,2022-03-28,2021/22
Team4,2022,14,2022-W14,,,,,,,,,,,,,,,,2022-04-04,2021/22
Team4,2022,15,2022-W15,,,,,,,,,,,,,,,,2022-04-11,2021/22
Team4,2022,16,2022-W16,,,,,,,,,,,,,,,,2022-04-18,2021/22
Team4,2022,17,2022-W17,,,,,,,,,,,,,,,,2022-04-25,2021/22
Team4,2022,18,2022-W18,,,,,,,,,,,,,,,,2022-05-02,2021/22
Team4,2022,19,2022-W19,,,,,,,,,,,,,,,,2022-05-09,2021/22
Team4,2022,20,2022-W20,,,,,,,,,,,,,,,,2022-05-16,2021/22
Team4,2022,21,2022-W21,,,,,,,,,,,,,,,,2022-05-23,2021/22
Team4,2022,22,2022-W22,,,,,,,,,,,,,,,,2022-05-30,2021/22
Team4,2022,23,2022-W23,,,,,,,,,,,,,,,,2022-06-06,2021/22
Team4,2022,24,2022-W24,,,,,,,,,,,,,,,,2022-06-13,2021/22
Team4,2022,25,2022-W25,,,,,,,,,,,,,,,,2022-06-20,2021/22
Team4,2022,26,2022-W26,,,,,,,,,,,,,,,,2022-06-27,2021/22
Team4,2022,27,2022-W27,49.666666666666664,4229.633333333333,487.90000000000003,18.333333333333332,1.6666666666666667,11.333333333333334,1.3333333333333333,33.31666666666667,0.0,6.486111111111111,19.0,30.666666666666668,9.82,85.16,1.6,2022-07-04,2022/23
Team4,2022,28,2022-W28,81.55555555555556,6190.833333333333,680.1333333333333,14.555555555555555,1.1111111111111112,13.666666666666666,4.333333333333333,256.46666666666664,0.25555555555555554,7.493827160493827,23.0,31.77777777777778,8.34,75.91,1.02,2022-07-11,2022/23
Team4,2022,29,2022-W29,63.75,5664.6875,592.15,11.125,0.625,15.125,3.875,211.5,2.0625,7.444444444444445,21.125,27.875,9.29,88.86,1.18,2022-07-18,2022/23
Team4,2022,30,2022-W30,66.375,5844.4,598.475,14.0,0.625,13.375,3.0,237.4375,6.25,7.46875,21.375,32.125,9.02,88.05,1.22,2022-07-25,2022/23
Team4,2022,31,2022-W31,76.4,6679.56,702.5699999999999,16.5,2.6,18.3,4.3,307.33000000000004,9.41,7.930555555555555,25.1,31.0,9.2,87.43,1.19,2022-08-01,2022/23
Team4,2022,32,2022-W32,69.0,6134.2,773.0,10.0,0.0,20.0,3.0,46.6,0.0,6.888888888888889,62.0,60.0,11.2,88.9,2.2,2022-08-08,2022/23
Team4,2022,33,2022-W33,74.0,6586.433333333333,762.4,27.666666666666668,1.0,22.333333333333332,3.0,189.5666666666667,6.0,7.407407407407407,51.333333333333336,51.333333333333336,10.3,89.01,2.06,2022-08-15,2022/23
Team4,2022,34,2022-W34,76.0,4918.1,552.1,15.0,0.0,18.0,4.0,30.9,0.0,6.722222222222221,43.0,40.0,7.26,64.71,1.53,2022-08-22,2022/23
Team4,2022,35,2022-W35,70.66666666666667,6831.266666666666,680.2333333333333,23.333333333333332,1.0,16.666666666666668,6.0,396.8666666666666,15.833333333333334,8.166666666666666,34.0,30.666666666666668,9.63,96.67,1.48,2022-08-29,2022/23
Team4,2022,36,2022-W36,59.0,3950.2,543.4,9.0,0.0,8.0,1.0,9.8,0.0,6.194444444444445,49.0,40.0,9.21,66.95,1.8,2022-09-05,2022/23
Team4,2022,37,2022-W37,61.25,5232.675,643.175,13.75,0.75,19.0,4.5,243.5,21.599999999999998,7.263888888888888,47.75,54.0,10.5,85.43,2.2,2022-09-12,2022/23
Team4,2022,38,2022-W38,83.33333333333333,5563.166666666667,761.0333333333333,19.666666666666668,1.0,19.0,4.333333333333333,90.43333333333332,15.700000000000001,7.398148148148148,48.666666666666664,51.666666666666664,9.13,66.76,1.67,2022-09-19,2022/23
Team4,2022,39,2022-W39,54.5,4530.6,493.95000000000005,16.5,1.0,17.0,4.0,268.15,12.55,7.0,24.5,22.5,9.06,83.13,1.48,2022-09-26,2022/23
Team4,2022,40,2022-W40,84.0,5376.0,734.3,10.0,0.0,13.0,3.0,46.5,0.0,7.527777777777778,42.0,83.0,8.74,64.0,1.76,2022-10-03,2022/23
Team4,2022,41,2022-W41,65.5,6385.35,687.9000000000001,20.0,3.5,27.5,2.5,226.35,1.15,7.680555555555555,36.0,31.0,10.5,97.49,1.75,2022-10-10,2022/23
Team4,2022,42,2022-W42,72.66666666666667,5671.0,675.3833333333333,21.333333333333332,1.3333333333333333,19.0,7.333333333333333,212.9666666666667,1.55,7.472222222222222,41.5,40.333333333333336,9.29,78.04,1.68,2022-10-17,2022/23
Team4,2022,43,2022-W43,64.66666666666667,4476.8,588.1999999999999,13.666666666666666,5.0,15.0,4.0,78.76666666666667,14.033333333333333,7.287037037037037,43.0,36.333333333333336,9.1,69.23,1.67,2022-10-24,2022/23
Team4,2022,44,2022-W44,59.92307692307692,5148.1,600.5307692307692,15.76923076923077,2.3846153846153846,18.0,4.153846153846154,199.33846153846156,21.692307692307693,7.19017094017094,34.30769230769231,29.615384615384617,10.02,85.91,1.63,2022-10-31,2022/23
Team4,2022,45,2022-W45,70.81818181818181,5234.754545454546,663.8181818181819,18.818181818181817,1.4545454545454546,18.90909090909091,4.636363636363637,124.39090909090909,15.481818181818182,7.123737373737374,41.90909090909091,36.81818181818182,9.37,73.92,1.64,2022-11-07,2022/23
Team4,2022,46,2022-W46,71.5,6135.05,652.8,25.0,5.5,21.5,7.5,166.5,17.45,7.597222222222221,35.0,39.0,9.13,85.8,1.69,2022-11-14,2022/23
Team4,2022,47,2022-W47,,,,,,,,,,,,,,,,2022-11-21,2022/23
Team4,2022,48,2022-W48,,,,,,,,,,,,,,,,2022-11-28,2022/23
Team4,2022,49,2022-W49,90.0,6487.3,762.3,19.0,0.0,22.0,7.0,51.6,0.0,7.222222222222222,50.0,62.0,8.47,72.08,1.7,2022-12-05,2022/23
Team4,2022,50,2022-W50,,,,,,,,,,,,,,,,2022-12-12,2022/23
Team4,2022,51,2022-W51,,,,,,,,,,,,,,,,2022-12-19,2022/23
Team4,2022,52,2022-W52,,,,,,,,,,,,,,,,2022-12-26,2022/23
Team4,2023,1,2023-W01,84.5,6254.200000000001,732.3,15.0,0.5,21.5,3.0,80.75,0.0,7.25,44.0,46.0,8.67,74.01,1.5,2023-01-02,2022/23
Team4,2023,2,2023-W02,83.5,6409.3,755.8,15.0,1.0,18.5,2.5,146.55,0.0,7.625,48.5,42.0,9.05,76.76,1.49,2023-01-09,2022/23
Team4,2023,3,2023-W03,75.33333333333333,5228.483333333334,585.9166666666666,13.833333333333334,1.6666666666666667,10.333333333333334,3.1666666666666665,174.2166666666667,34.083333333333336,6.87962962962963,31.0,31.5,7.78,69.4,1.15,2023-01-16,2022/23
Team4,2023,4,2023-W04,,,,,,,,,,,,,,,,2023-01-23,2022/23
Team4,2023,5,2023-W05,39.333333333333336,2804.133333333333,342.93333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4.268518518518518,13.666666666666666,9.0,8.72,71.29,0.58,2023-01-30,2022/23
Team4,2023,6,2023-W06,,,,,,,,,,,,,,,,2023-02-06,2022/23
Team4,2023,7,2023-W07,,,,,,,,,,,,,,,,2023-02-13,2022/23
Team4,2023,8,2023-W08,,,,,,,,,,,,,,,,2023-02-20,2022/23
Team4,2023,9,2023-W09,,,,,,,,,,,,,,,,2023-02-27,2022/23
Team4,2023,10,2023-W10,,,,,,,,,,,,,,,,2023-03-06,2022/23
Team4,2023,11,2023-W11,,,,,,,,,,,,,,,,2023-03-13,2022/23
Team4,2023,12,2023-W12,,,,,,,,,,,,,,,,2023-03-20,2022/23
Team4,2023,13,2023-W13,,,,,,,,,,,,,,,,2023-03-27,2022/23
Team4,2023,14,2023-W14,,,,,,,,,,,,,,,,2023-04-03,2022/23
Team4,2023,15,2023-W15,,,,,,,,,,,,,,,,2023-04-10,2022/23
